"","t","crop","cover","country","annual_yield","fym","biomass_distrib","residues","cc","cc_name","tillage_cr","DR","flag","cf1","cf2","cf3"
"1",0.0833333333333333,"WINTER-WHEAT",0,"US",5.23486842105263,0,0,0,0,"none",1,1.44,"Treatment",0.333333333333333,1.66666666666667,1
"2",0.166666666666667,"WINTER-WHEAT",0,"US",5.23486842105263,0,0,0,0,"none",1,1.44,"Treatment",0.333333333333333,1.66666666666667,1
"3",0.25,"WINTER-WHEAT",0,"US",5.23486842105263,0,0,0,0,"none",1,1.44,"Treatment",0.333333333333333,1.66666666666667,1
"4",0.333333333333333,"WINTER-WHEAT",0,"US",5.23486842105263,0,0,0,0,"none",1,1.44,"Treatment",0.333333333333333,1.66666666666667,1
"5",0.416666666666667,"WINTER-WHEAT",0,"US",5.23486842105263,0,0,0,0,"none",1,1.44,"Treatment",0.333333333333333,1.66666666666667,1
"6",0.5,"WINTER-WHEAT",0,"US",5.23486842105263,0,0,0,1,"none",1,1.44,"Treatment",0.333333333333333,1.66666666666667,1
"7",0.583333333333333,"WINTER-WHEAT",0,"US",5.23486842105263,0,0,0,1,"none",1,1.44,"Treatment",0.333333333333333,1.66666666666667,1
"8",0.666666666666667,"WINTER-WHEAT",0,"US",5.23486842105263,0,1,0.475052148026316,1,"none",1,1.44,"Treatment",0.333333333333333,1.66666666666667,1
"9",0.75,"WINTER-WHEAT",0,"US",5.23486842105263,0,0,0,1,"none",1,1.44,"Treatment",0.333333333333333,1.66666666666667,1
"10",0.833333333333333,"WINTER-WHEAT",0,"US",5.23486842105263,0,0,0,0,"none",1,1.44,"Treatment",0.333333333333333,1.66666666666667,1
"11",0.916666666666667,"WINTER-WHEAT",0,"US",5.23486842105263,0,0,0,0,"none",1,1.44,"Treatment",0.333333333333333,1.66666666666667,1
"12",1,"WINTER-WHEAT",0,"US",5.23486842105263,0,0,0,0,"none",1,1.44,"Treatment",0.333333333333333,1.66666666666667,1
